,GDX,GDX,GDX,GDX,GDX,GDX,GDX,GDX,GDX,GDX,GDX,GDX,GDX,GDX,GDX,GDX,GDX,GDXJ,GDXJ,GDXJ,GDXJ,GDXJ,GDXJ,GDXJ,GDXJ,GDXJ,GDXJ,GDXJ,GDXJ,GDXJ,GDXJ,GDXJ,GDXJ,GDXJ,XLE,XLE,XLE,XLE,XLE,XLE,XLE,XLE,XLE,XLE,XLE,XLE,XLE,XLE,XLE,XLE,XLE,XLF,XLF,XLF,XLF,XLF,XLF,XLF,XLF,XLF,XLF,XLF,XLF,XLF,XLF,XLF,XLF,XLF,XLI,XLI,XLI,XLI,XLI,XLI,XLI,XLI,XLI,XLI,XLI,XLI,XLI,XLI,XLI,XLI,XLI,XLP,XLP,XLP,XLP,XLP,XLP,XLP,XLP,XLP,XLP,XLP,XLP,XLP,XLP,XLP,XLP,XLP,XLU,XLU,XLU,XLU,XLU,XLU,XLU,XLU,XLU,XLU,XLU,XLU,XLU,XLU,XLU,XLU,XLU,XLV,XLV,XLV,XLV,XLV,XLV,XLV,XLV,XLV,XLV,XLV,XLV,XLV,XLV,XLV,XLV,XLV
2017-08-08,0.386327437906081,20.636251761742564,21.39376735687256,22.151282952002557,-78.75337578455219,,,,58.04451008919445,0.0,21.31521224975586,0.0,21.48765021424317,21.10445575272433,21.4684900343634,0,34662200,0.6355089469051756,30.42596288113656,31.41000986099243,32.39405684084831,-130.67911007226857,,,,51.881962380362104,0.0,30.85492897033692,0.0,31.04633378767656,30.433829610238792,30.969772590903275,0,10454700,0.6382597632478088,50.39570133791253,51.341165161132814,52.28662898435309,-106.46639692856327,,,,50.8560364676366,0.0,50.832366943359375,0.0,51.278196064721136,50.68376121449385,50.801079956392265,0,10429100,0.2014888664344416,22.28748663420888,22.655209445953368,23.022932257697853,94.88394701315573,,,,55.6837971926892,0.0,22.8728141784668,0.0,23.15329519062396,22.863766181206373,22.89995644451906,0,52736500,0.42049972421747894,62.14273137076961,62.84363918304443,63.54454699531925,63.99274410358394,,,,51.298505854544686,0.0,62.734004974365234,0.0,63.09942944477958,62.64265059923466,62.83449687797648,0,9136500,0.34126700795885234,47.48437419496042,48.10883445739746,48.7332947198345,34.390011465677944,,,,56.74967600987754,0.0,48.25126647949219,0.0,48.45224020200716,48.22505019687927,48.31243225011481,0,9813200,0.35969714517730356,43.79336783037666,45.04374332427979,46.29411881818292,127.34715608663642,,,,75.47034325175635,0.0,46.05982971191406,0.0,46.05982971191406,45.77073659847006,45.83025615048175,0,7568700,0.5346202808259534,72.48982627553974,73.45423889160156,74.41865150766338,-91.78656022685001,,,,48.14650626471666,0.0,72.80359649658203,0.0,73.18010686033001,72.656670578492,73.05154405469594,0,4423300
2017-08-09,0.39020919612631594,20.716700023443437,21.43496074676513,22.15322147008684,8.651588636658504,,,,63.432002702715394,0.0,21.6505069732666,0.0,21.75588430274523,21.506809286002856,21.640926883820324,0,46821200,0.6400181419156106,30.477637341787226,31.43489294052124,32.39214853925525,-32.14042552236992,,,,57.53871800574385,0.0,31.41000938415528,0.0,31.553566647388188,31.084616084865143,31.419581815470995,0,15019400,0.6289842915232625,50.436936460159885,51.35289821624756,52.26885997233524,-90.09548808926225,,,,51.511108813797115,0.0,50.87930679321289,0.0,51.199988006953966,50.6915848478498,50.910587816723385,0,10437900,0.20196100167503597,22.300189845769296,22.673305416107176,23.046420986445057,28.586624783426238,,,,55.6837971926892,0.0,22.8728141784668,0.0,22.89090844725863,22.68280968745587,22.68280968745587,0,46567000,0.40873510524415835,62.13894576395679,62.82125701904297,63.50356827412914,40.014602377312755,,,,51.7163327490118,0.0,62.75228500366211,0.0,62.83450185682666,62.57870679823567,62.60611241595719,0,8088200,0.331246061745166,47.606630422409786,48.153835678100585,48.70104093379138,13.098402509578893,,,,58.28240706890598,0.0,48.32991790771485,0.0,48.36486740241144,48.1638936414442,48.2163228834168,0,7251800,0.36740864972770954,43.91557431298885,45.13004627227783,46.34451823156681,105.8336067332459,,,,69.32857944811197,0.0,45.82174682617188,0.0,46.25539293921392,45.78773473033093,46.13635060377062,0,8852200,0.5292299076841537,72.46888564618486,73.44735260009766,74.42581955401046,-100.29499065597085,,,,49.44253861936487,0.0,72.88627624511719,0.0,72.95973572953758,72.50058067269683,72.62914352812022,0,4886500
2017-08-10,0.39518247158088127,20.844542792475472,21.51064167022705,22.176740547978632,112.02559663174502,,,,69.26160712838735,0.0,22.11034202575684,0.0,22.110342025756832,21.918743876336496,22.024123041239218,0,65055700,0.6325842480357567,30.62468759263028,31.50379991531372,32.38291223799716,42.91753179676849,,,,61.79218051049511,0.0,31.898101806640625,0.0,31.945953011752938,31.63012848654837,31.83110573850786,0,18296600,0.641042358764952,50.33210170016952,51.32747745513916,52.3228532101088,-132.36246893302788,,,,44.21366659567495,0.0,50.33960723876953,0.0,51.051366754637776,50.25356952173086,50.96533500498133,0,15262100,0.2166177865982898,22.280371222896928,22.664257621765135,23.048144020633348,-89.45452190870125,,,,40.579713558493246,0.0,22.46565818786621,0.0,22.78233112221506,22.46565818786621,22.728044875841405,0,71130300,0.4389208352635112,62.00098018058115,62.76141929626465,63.52185841194815,-136.4172723088655,,,,36.895103682458654,1.0,61.95749282836914,0.0,62.63352368274569,61.92094967814701,62.469082991692666,0,10779700,0.32506156527635927,47.74961352221182,48.1883508682251,48.627088214238384,-63.21150173733297,,,,53.10364392773845,0.0,48.12894058227539,0.0,48.35612728076071,48.11146416957884,48.20757943948251,0,6662800,0.3697104643931084,44.09463038233532,45.23123016357422,46.36782994481312,81.30459402523627,,,,70.87818870837302,0.0,45.96630096435547,0.0,46.05132796843723,45.651693913393935,45.7537302105788,0,9614800,0.5570220282800543,72.22922223754351,73.39179458618165,74.55436693481978,-186.69077603400626,,,,38.150846315484415,1.0,71.97713470458984,0.0,72.73014861834717,71.96795664909043,72.66586719910507,0,7054700
2017-08-11,0.38406206583681407,20.91396696094709,21.575305938720703,22.23664491649432,124.63633677310183,,,,70.01241464766278,0.0,22.17740249633789,0.0,22.225302950899984,21.985806159736043,22.129503868991307,0,34549400,0.6284154971829299,30.666725986681318,31.562657642364503,32.45858929804769,63.130326652815945,,,,64.07205962212602,0.0,32.185211181640625,0.0,32.19477996189003,31.620558225793847,31.888527882530365,0,13110400,0.631009113693021,50.122244989422256,51.270379829406735,52.418514669391215,-164.84168022986418,,,,40.45678428182358,1.0,50.0111083984375,0.0,50.464757824304286,49.96418089654637,50.18318684557427,0,15990900,0.21988687320777986,22.254364012337817,22.65566234588623,23.05696067943465,-147.96314067637485,,,,38.10620145728163,0.0,22.37518310546875,0.0,22.58328185059499,22.32089685146384,22.465661345962868,0,50477800,0.4336710968218404,61.92385635823726,62.689705276489256,63.45555419474125,-137.03059921987665,,,,37.777913351115636,0.0,61.9940299987793,0.0,62.28636820246488,61.92094370538476,61.98489246963184,0,10501200,0.3249361164135734,47.80158108255753,48.2058271408081,48.61007319905868,-94.82197532603915,,,,53.87118469450349,0.0,48.16388702392578,0.0,48.36486075728007,48.04155547608271,48.04155547608271,0,4928400,0.37427761405699045,44.27152589032229,45.30860595703125,46.34568602374021,46.075430201632315,,,,64.29357685950899,0.0,45.69420623779297,0.0,45.957791871086144,45.53265040466801,45.86426022950264,0,9336300,0.5572466469168524,72.04933008724964,73.32154350280761,74.59375691836559,-169.1873624116606,,,,41.35595966741042,0.0,72.17916107177734,0.0,72.53730139378507,72.01386499960846,72.01386499960846,0,8318600
2017-08-14,0.3860530517895269,20.98801829406411,21.61602048873901,22.24402268341392,41.63366640412613,,,,62.4972690637906,0.0,21.87084579467773,0.0,21.99538331583697,21.765466627163097,21.93790460047236,0,39972900,0.6272791127718375,30.685463668140407,31.57653465270996,32.46760563727951,13.5556886418687,,,,56.99150348569126,0.0,31.630125045776367,0.0,31.984228306063148,31.57270506621299,31.811964716560485,0,10704900,0.6233687211261838,49.90779272764403,51.20898036956787,52.51016801149171,-145.2590102387183,,,,38.848535311037324,1.0,49.86249542236328,0.0,50.3239650646736,49.7999214469163,50.10496211799191,0,11406700,0.2306774709580468,22.27337722865075,22.66606731414795,23.058757399645145,-37.18816683313049,,,,49.399728330298856,0.0,22.682804107666016,0.0,22.746138347180267,22.547087633602825,22.55613562863752,0,49472900,0.4542456278939774,61.95743205435469,62.652248573303225,63.34706509225176,12.270715017904461,,,,50.90782775885345,0.0,62.64265823364258,0.0,62.715744530611055,62.34118248606728,62.40513125344147,0,6680900,0.3266917470685428,47.85154631727888,48.232478332519534,48.613410347760194,80.7404367402368,,,,58.77636555945498,0.0,48.39980697631836,0.0,48.51340196950893,48.268738907207,48.268738907207,0,10657800,0.36819367472262365,44.41401769418464,45.3889575958252,46.36389749746575,66.79676567221439,,,,67.44847476735694,0.0,45.95779800415039,0.0,45.98330870116882,45.694212335681726,45.702713738972925,0,11827800,0.5607368626560933,71.98500689326615,73.28894348144532,74.59288006962448,-73.2782195703866,,,,48.30631877956408,0.0,72.66588592529297,0.0,72.78527073904357,72.49141174590147,72.49141174590147,0,3955800
2017-08-15,0.38653319551590315,21.0363273074392,21.636138248443604,22.23594918944801,-47.587577402165316,,,,56.94329548988408,0.0,21.6121883392334,0.0,21.69840732391137,21.478070730718937,21.50681100135005,0,34484000,0.6228057839170725,30.649704657581708,31.55882921218872,32.46795376679573,-71.3123587980291,,,,51.78495572272492,0.0,31.161178588867188,0.0,31.323873400871424,31.06547253697124,31.11332373751292,0,9581800,0.6185088538785186,49.69291486245252,51.15031795501709,52.607721047581656,-145.09195590588374,,,,36.8555407864972,1.0,49.67477416992188,0.0,49.94070758582336,49.38537700616449,49.94070758582336,0,12725600,0.22971105486055374,22.30050052577069,22.679186820983887,23.05787311619708,9.846430124477337,,,,49.977980318156355,0.0,22.70090103149414,0.0,22.89995175325916,22.70090103149414,22.87280949276723,0,48535000,0.4420286250271944,61.97401529026064,62.615248680114746,63.25648206996885,5.571005572170247,,,,48.57542370838415,0.0,62.50560760498047,0.0,62.68832330190421,62.4051157141452,62.60609949581573,0,5055000,0.3258258276778435,47.88892040794189,48.271362686157225,48.65380496437256,182.70885056231342,,,,63.15239937552075,0.0,48.64447021484375,0.0,48.71437585191711,48.41728356092382,48.41728356092382,0,11059000,0.38683752993920895,44.53211059982788,45.47568626403809,46.4192619282483,92.3090609770997,,,,70.1931605963636,0.0,46.21288299560547,0.0,46.246895096449634,45.61768744869482,45.64319490254172,0,9582300,0.53905035412569,71.92262006349338,73.25358924865722,74.58455843382106,-42.648976537034216,,,,48.30631877956408,0.0,72.66588592529297,0.0,72.90464854664312,72.64752280341267,72.75772255314759,0,4653800
2017-08-16,0.40408591976373814,21.07327166088748,21.679247665405278,22.28522366992307,58.41232535354266,,,,63.644279161442896,0.0,22.11034202575684,0.0,22.186980920081893,21.5547095850963,21.56428967528885,0,50670000,0.6500975124144424,30.66677333666704,31.58466930389404,32.50256527112104,11.438002998517163,,,,58.313587580214524,0.0,31.90767288208008,0.0,32.07036772132526,31.06547773844501,31.1133289469987,0,14048800,0.6268458179990981,49.36018148148383,51.03064804077148,52.701114600059135,-144.71427568843413,,,,32.317602993131175,1.0,49.19766616821289,0.0,49.83121129568586,49.09598494411923,49.69042282653819,0,16583300,0.22881360036786844,22.325791193674277,22.689591789245604,23.05339238481693,-24.87064918108825,,,,48.486253504737434,0.0,22.65566062927246,0.0,22.83661534304401,22.61946865108105,22.800425090581097,0,35084100,0.4332955003791569,62.02550683274678,62.58373165130615,63.14195646986553,42.787982301804476,,,,51.60033770278852,0.0,62.67920684814453,0.0,62.82537248493514,62.50562862018051,62.50562862018051,0,7725800,0.31940465262650664,47.87631233115488,48.30980987548829,48.74330741982169,266.6896951510096,,,,65.80511334389271,-1.0,48.81049728393555,0.0,48.88039959180288,48.670689334916446,48.670689334916446,0,5682800,0.3798560159288389,44.61384927719246,45.56241455078125,46.51097982437004,154.8562930265319,,,,72.054027918179,0.0,46.399940490722656,0.0,46.42544794137235,46.13635160757832,46.13635160757832,0,7131800,0.5248141661075214,71.89984541043167,73.19848976135253,74.4971341122734,-10.871552114752546,,,,51.096008837575354,0.0,72.86788177490234,0.0,73.0056296471643,72.70258572941758,72.78523725523387,0,3756900
2017-08-17,0.39643517580940385,21.101448280428134,21.71325645446777,22.325064628507416,96.46728247534232,,,,62.63491704765762,0.0,22.06244468688965,0.0,22.28278129250432,21.985805788101263,22.186982212214968,0,38285900,0.639892903439598,30.673322279357336,31.605724239349364,32.53812619934139,63.16399629019754,,,,58.77598647484413,0.0,31.9650936126709,0.0,32.252204488667125,31.744971501900505,32.07036480157965,0,8396400,0.6329109676922717,48.89626734195698,50.88399391174316,52.871720481529344,-159.2958858788934,,,,27.07876390601685,1.0,48.50154876708984,0.0,49.18984768461232,48.48590825450936,49.00213169672827,0,14796900,0.24090558177035362,22.287003943884606,22.68099660873413,23.07498927358365,-161.53820437871866,,,,37.9859667886939,1.0,22.2666072845459,0.0,22.63756646222301,22.2575592892698,22.601374481118583,0,76613100,0.48260911406294066,61.83563001334727,62.515671730041504,63.19571344673574,-165.48980356602803,,,,36.94438009042417,1.0,61.592063903808594,0.0,62.51475921391236,61.5555207561924,62.34118100520864,0,10766200,0.3327904498670088,47.9083260264555,48.32553806304932,48.74275009964313,93.93704269709981,,,,54.469769886913554,0.0,48.36484909057617,0.0,48.8716549045697,48.364849090576165,48.6357284049469,0,6725600,0.3824834548912243,44.68183512495639,45.616407775878905,46.550980426801424,114.07292462260295,,,,64.38076698820726,0.0,46.06834030151367,0.0,46.45096835921517,46.03432819781293,46.29791713613457,0,8956300,0.5601363351331281,71.80280575875665,73.07359924316407,74.34439272757149,-123.68159580562066,,,,40.50204953313303,0.0,71.9587631225586,0.0,72.95053947946852,71.9312149470025,72.63831047548646,0,7133400
2017-08-18,0.40985915126681377,21.12768348628093,21.738164043426515,22.3486446005721,91.63196185674363,,,,60.565895393729576,0.0,21.966642379760746,0.0,22.493534503129933,21.90916367091679,22.35941690675564,0,55747000,0.6475071739253158,30.673849912857374,31.61768732070923,32.56152472856108,78.90789627938199,,,,58.65918857699292,0.0,31.955522537231445,0.0,32.491465539094136,31.74497284885449,32.38619069490566,0,11686100,0.6396606166829863,48.57966415321752,50.77488269805908,52.97010124290065,-131.88172111139193,,,,31.25861087224311,0.0,48.74401092529297,0.0,49.072518328687885,48.34511227512561,48.37639627912735,0,18632700,0.2443786831844483,22.25325330978612,22.672854042053224,23.09245477432033,-158.11962319280576,,,,38.32066666153388,0.0,22.275659561157227,0.0,22.43851833024232,22.14898932867464,22.15803732568975,0,71725900,0.4879420864399519,61.60823414192713,62.44121627807617,63.27419841422521,-197.2093233453526,,,,34.546781407048336,1.0,61.34539794921875,0.0,61.76563363428238,61.20836290694128,61.2814491921415,0,14111100,0.32649563837620565,47.9210131984873,48.330780601501466,48.74054800451563,-42.86374626952186,,,,51.651926992398685,0.0,48.23379135131836,0.0,48.3998122569534,48.15514916795764,48.26000430134374,0,6810300,0.4013213224564015,44.693634773452224,45.667849922180174,46.64206507090813,129.64361182789267,,,,67.44424751613643,0.0,46.34041976928711,0.0,46.56149190431754,45.91527830351384,45.91527830351384,0,14848800,0.5581709892174644,71.66383052571442,72.93631286621094,74.20879520670746,-182.46487471829747,,,,37.46054614455012,1.0,71.62818145751953,0.0,72.11488464643928,71.58226315412544,71.69246287858158,0,8434600
2017-08-21,0.4065861090376549,21.204549868010915,21.79851722717285,22.39248458633479,108.90248044511125,,,,65.26170752971593,0.0,22.330678939819336,0.0,22.330678939819336,22.05286362909972,22.05286362909972,0,45542000,0.636119861008566,30.70995415717894,31.68563680648804,32.661319455797134,118.06529724479319,,,,62.72689746449712,0.0,32.443607330322266,0.0,32.443607330322266,32.060790461501824,32.10864165740132,0,11359500,0.6230221349071844,48.24872424861887,50.65795040130615,53.06717655399344,-125.22612988914805,,,,29.38606743136504,0.0,48.49372100830078,0.0,48.69708046099526,48.33728905347121,48.6736167120628,0,10375200,0.23855582847526483,22.194195327974526,22.656567573547363,23.1189398191202,-145.30573065331865,,,,36.823015241448275,0.0,22.212316513061523,0.0,22.28469874041805,22.12184002316217,22.257556483739624,0,45047200,0.47658060360926635,61.44955418785911,62.37863750457764,63.30772082129617,-161.56898468468464,,,,36.35888554385923,1.0,61.445892333984375,0.0,61.49156603666288,61.16268470985253,61.40934918990633,0,7447300,0.33438168285599806,47.97657180962202,48.3526252746582,48.72867873969438,-12.165184190810677,,,,54.99526858290618,0.0,48.40855026245117,0.0,48.495928981356045,48.059028720262745,48.19883667048122,0,6829300,0.393305252188655,44.77817268704519,45.74905166625977,46.71993064547434,161.47023544154362,,,,69.22583012104688,0.0,46.51047897338867,0.0,46.58700457021055,46.2979082315026,46.4764668762296,0,5656000,0.5596253926950298,71.65078036792463,72.8164722442627,73.98216412060077,-136.61189057704027,,,,42.019149384638645,0.0,71.94956970214844,0.0,72.04139927871519,71.46286664081181,71.56388127687953,0,10269000
2017-08-22,0.3932825725336923,21.268408391379648,21.837794685363768,22.40718097934789,83.46299142271872,,,,60.75131186381364,0.0,22.119922637939453,0.0,22.330679145503,22.110342547520823,22.22530180532893,0,38877800,0.618709962376448,30.820363958312747,31.74258041381836,32.66479686932397,89.33352803525074,,,,57.913761214693125,0.0,32.060794830322266,0.0,32.42447054017737,32.05122605016335,32.2904857130762,0,9614500,0.6092479820731838,48.01893489856347,50.524983406066895,53.03103191357032,-91.65280699972685,,,,34.77718027505857,0.0,48.81440353393555,0.0,48.92390500353196,48.59540059474272,48.62668459770508,0,15171800,0.24025834873424917,22.17454431997531,22.638472080230716,23.102399840486115,-71.1379797241846,,,,45.64589836834146,0.0,22.45661163330078,0.0,22.47470762516257,22.27565689186925,22.302799153933154,0,42644000,0.49670005018618824,61.42779441777936,62.35534172058105,63.28288902338274,-52.284481957372776,,,,47.34748226902074,0.0,62.14933395385742,0.0,62.20414518967055,61.61033821531455,61.61033821531455,0,6559200,0.32547658203689883,47.98194820126347,48.35830516815186,48.734662135040246,39.072219923133666,,,,55.162252976784586,0.0,48.41728973388672,0.0,48.55709769257401,48.3473874211854,48.434766145383215,0,7129400,0.38282508075630023,44.95221619414088,45.84810924530029,46.744002296459705,146.078178628375,,,,70.27684547085539,0.0,46.61251449584961,0.0,46.62101914237693,46.37443629024124,46.535988894965165,0,8150300,0.5898372567480094,71.69445955522121,72.76688423156739,73.83930890791356,-4.850110310283759,,,,52.203913740477724,0.0,72.82199096679688,0.0,72.90463550970615,71.92204402026941,71.96796232598552,0,5455500
2017-08-23,0.38092928940019,21.256396831781167,21.85791244506836,22.45942805835555,83.70002231686709,0.31663359051257345,-0.009979181530669734,0.3266127720432432,62.88588526611628,0.0,22.28278160095215,0.0,22.33068022815212,22.11034361948746,22.23488114653668,0,28781900,0.6004932311660623,30.80854163150936,31.755021858215333,32.70150208492131,86.35538245132398,0.29234067722779145,0.03780640052849271,0.25453427669929873,60.2150924619091,0.0,32.328765869140625,0.0,32.35747951247261,31.99380378704156,32.242632240770455,0,5531700,0.6093075121566704,47.85703239405064,50.3998384475708,52.94264450109096,-64.90933669120106,-0.5738426252028574,-0.3075231864980555,-0.26631943870480196,38.12735855041818,0.0,49.02559280395508,0.0,49.27588276342317,48.66580136018117,48.71272886277414,0,11526000,0.23989996912457934,22.1477595762545,22.62444820404053,23.10113683182655,-64.1234068307605,-0.044848319084412225,-0.072447719771474,0.02759940068706178,43.698754198193974,0.0,22.384233474731445,0.0,22.51090198941224,22.275660955213368,22.293755224647,0,36612700,0.5029836909234471,61.32446533128592,62.298701477050784,63.27293762281565,-84.6567511416793,-0.34930469940285036,-0.06855911532597897,-0.2807455840768714,41.009422831181155,0.0,61.56466293334961,0.0,61.89354431683124,61.56466293334961,61.89354431683124,0,7027100,0.3159598046823479,47.98040994188472,48.35743160247803,48.73445326307135,-28.756707972522307,0.16521926604097104,-0.06593334459269881,0.23115261063366985,51.84793195434294,0.0,48.2774772644043,0.0,48.417285210028666,48.22504803481353,48.364855980437895,0,5367100,0.37977432822993407,45.02999585683346,45.93356285095215,46.83712984507084,142.3136320739272,0.600941798118221,-0.01780881897711195,0.618750617095333,71.83095492828716,0.0,46.76557159423828,0.0,46.78257764586491,46.44246310047774,46.5955143215447,0,7046300,0.5890310726425911,71.6750828006794,72.7021427154541,73.7292026302288,-29.785308136149894,-0.33988329382674465,-0.011712655730227728,-0.3281706380965169,46.63248048768523,0.0,72.27098846435547,0.0,72.59240254377744,72.24344028752472,72.57403242179113,0,5662500
2017-08-24,0.37219555311527225,21.26493518855232,21.895274066925047,22.525612945297777,98.53478109846206,0.3220865107216291,-0.003621009057291291,0.3257075197789204,64.00208835965012,0.0,22.369001388549805,0.0,22.46480047357796,22.206143492166618,22.25404212107291,0,37205600,0.5883626077640881,30.823153774420508,31.79665288925171,32.77015200408292,93.72704298221912,0.3037079621060599,0.03933894832540891,0.264369013780651,60.38174881694124,0.0,32.34790802001953,0.0,32.548885275112525,32.1182207715741,32.16607197743249,0,7033400,0.5898089504381557,47.76197334194628,50.25005531311035,52.73813728427442,-54.146371049260665,-0.571435045647803,-0.24409248555440083,-0.3273425600934022,38.630175597356384,0.0,49.0568733215332,0.0,49.174195046226174,48.83786739812871,48.8535108914927,0,10390500,0.2331045791759306,22.129886947498324,22.616757583618163,23.103628219738003,-52.325644132730574,-0.05064187727674607,-0.06259302237104628,0.011951145094300206,43.69875419819398,0.0,22.384233474731445,0.0,22.483759722397256,22.33899521255376,22.483759722397256,0,31067200,0.495115580038105,61.19631340743696,62.25028247833252,63.30425154922808,-97.72906988650803,-0.3762776756061115,-0.07642567322339205,-0.2998520023827194,39.157159628535624,0.0,61.3728141784668,0.0,61.73823869777836,61.3454085592497,61.71996363837164,0,7917400,0.35018827157056587,47.84584187824032,48.29976062774658,48.75367937725285,-223.13469982320305,0.09176210012044095,-0.11151240841058313,0.20327450853102408,39.65918496864986,1.0,47.6133918762207,0.0,48.36485752464192,47.56969918352452,48.23378944640675,0,11807100,0.366616495184198,45.11635840664733,46.01178874969482,46.90721909274232,134.38819993941894,0.5959857013301004,-0.01821193261218601,0.6141976339422864,70.94287586064347,0.0,46.731544494628906,0.0,46.84208217294362,46.64651750735399,46.74004913949939,0,7017400,0.5738510261406403,71.65563920090558,72.6732162475586,73.69079329421162,-10.738826151680849,-0.3143817097479058,0.011031142678888883,-0.3254128524267947,48.88447198416358,0.0,72.4822006225586,0.0,72.58321527196033,72.20670485034505,72.34445273645183,0,5502800
